Shimmer_A679_TimestampSync_Unix_CAL,Shimmer_A679_Accel_LN_X_CAL,Shimmer_A679_Accel_LN_Y_CAL,Shimmer_A679_Accel_LN_Z_CAL,Shimmer_A679_Accel_WR_X_CAL,Shimmer_A679_Accel_WR_Y_CAL,Shimmer_A679_Accel_WR_Z_CAL,Shimmer_A679_Battery_CAL,Shimmer_A679_Ext_Exp_A15_CAL,Shimmer_A679_GSR_Range_CAL,Shimmer_A679_GSR_Skin_Conductance_CAL,Shimmer_A679_GSR_Skin_Resistance_CAL,Shimmer_A679_Gyro_X_CAL,Shimmer_A679_Gyro_Y_CAL,Shimmer_A679_Gyro_Z_CAL,Shimmer_A679_Mag_X_CAL,Shimmer_A679_Mag_Y_CAL,Shimmer_A679_Mag_Z_CAL,Shimmer_A679_PPG_A13_CAL,Shimmer_A679_Pressure_BMP280_CAL,Shimmer_A679_Temperature_BMP280_CAL,Unnamed: 21
1770984077010.3042,4.630434782608695,-5.956521739130435,1.858695652173913,2.669060442848594,-9.362058647516458,-0.5050867743865949,4073.260073260073,1877.6556776556774,1.0,6.741458309402559,148.33585762968573,-2.687022900763359,-1.6793893129770991,-2.351145038167939,-0.9250374812593702,0.08545727136431784,-0.472263868065967,860.8058608058608,97.05140743076822,31.23984259183053,
1770984077029.8354,4.641304347826087,-5.967391304347826,1.8152173913043477,2.6834230999401556,-9.357271095152603,-0.5098743267504489,4073.260073260073,1879.120879120879,1.0,6.741458309402559,148.33585762968573,-2.7022900763358777,-4.061068702290076,-3.847328244274809,-0.9280359820089955,0.06596701649175413,-0.46176911544227883,887.9120879120878,97.04286601352028,31.23984259183053,
1770984077049.3665,4.663043478260869,-5.956521739130435,1.7934782608695652,2.6953919808497906,-9.35966487133453,-0.5745062836624776,4071.7948717948716,1884.9816849816848,1.0,6.741458309402559,148.33585762968573,-2.8244274809160306,-5.511450381679389,-5.007633587786259,-0.9235382308845577,0.07496251874062969,-0.4662668665667166,950.1831501831501,97.04286601352028,31.23984259183053,
1770984077068.8977,4.641304347826087,-6.0,1.7826086956521738,2.669060442848594,-9.390783961699581,-0.5409934171154996,4065.9340659340655,1878.3882783882782,1.0,6.736353077816491,148.44827586206898,-3.1755725190839694,-6.580152671755725,-5.038167938931298,-0.9250374812593702,0.0704647676161919,-0.4587706146926537,1031.5018315018315,97.04286601352028,31.23984259183053,
1770984077088.4287,4.695652173913043,-5.945652173913043,1.7826086956521738,2.6810293237582283,-9.393177737881508,-0.5673249551166966,4048.3516483516482,1852.7472527472526,1.0,6.741458309402559,148.33585762968573,-2.6717557251908395,-7.694656488549618,-4.916030534351145,-0.9235382308845577,0.07796101949025487,-0.46326836581709147,1120.14652014652,97.04001888003155,31.23984259183053,
1770984077107.9597,4.717391304347826,-5.858695652173913,1.8152173913043477,2.74326750448833,-9.31178934769599,-0.5625374027528426,4074.7252747252746,1878.3882783882782,1.0,6.741458309402559,148.33585762968573,-2.4732824427480917,-7.709923664122137,-4.564885496183206,-0.9265367316341829,0.07196401799100449,-0.46476761619190404,1191.9413919413919,97.04286601352028,31.23984259183053,
1770984077127.491,4.706521739130435,-5.8478260869565215,1.891304347826087,2.736086175942549,-9.251944943147816,-0.5074805505685218,4073.260073260073,1879.120879120879,1.0,6.736353077816491,148.44827586206898,-2.748091603053435,-7.0534351145038165,-4.061068702290076,-0.9265367316341829,0.08545727136431784,-0.4707646176911544,1235.8974358974358,97.04856028888861,31.23984259183053,
1770984077147.022,4.706521739130435,-5.815217391304348,1.9239130434782608,2.731298623578695,-9.21603830041891,-0.43087971274685816,4064.468864468864,1871.0622710622708,1.0,6.736353077816491,148.44827586206898,-3.465648854961832,-6.0,-3.5725190839694654,-0.9265367316341829,0.06596701649175413,-0.4662668665667166,1240.2930402930401,97.04856028888861,31.23984259183053,
1770984077166.553,4.793478260869565,-5.83695652173913,1.8804347826086956,2.805505685218432,-9.228007181328545,-0.473967684021544,4043.9560439560437,1837.3626373626373,1.0,6.736353077816491,148.44827586206898,-4.595419847328244,-5.190839694656488,-2.9618320610687023,-0.9340329835082458,0.06596701649175413,-0.46176911544227883,1227.106227106227,97.04856028888861,31.23984259183053,
1770984077186.0842,4.782608695652174,-5.8478260869565215,1.891304347826087,2.8629563135846796,-9.244763614602034,-0.44763614602034707,4073.260073260073,1867.3992673992673,1.0,6.741458309402559,148.33585762968573,-4.916030534351145,-3.679389312977099,-2.1221374045801524,-0.9250374812593702,0.07646176911544228,-0.4587706146926537,1216.117216117216,97.04856028888861,31.23984259183053,
1770984077205.6152,4.804347826086956,-5.880434782608695,1.8804347826086956,2.848593656493118,-9.28785158587672,-0.44763614602034707,4073.260073260073,1876.1904761904761,1.0,6.736353077816491,148.44827586206898,-5.129770992366412,-1.114503816793893,-1.5267175572519083,-0.9160419790104948,0.07946026986506746,-0.45577211394302847,1188.278388278388,97.04286601352028,31.23984259183053,
1770984077225.1465,4.826086956521739,-5.934782608695652,1.8695652173913042,2.872531418312388,-9.31897067624177,-0.49790544584081387,4073.260073260073,1878.3882783882782,1.0,6.736353077816491,148.44827586206898,-5.129770992366412,0.3511450381679389,-0.8549618320610687,-0.9235382308845577,0.0704647676161919,-0.46476761619190404,1150.18315018315,97.04856028888861,31.23984259183053,
1770984077244.6775,4.826086956521739,-5.923913043478261,1.9021739130434783,2.8797127468581687,-9.342908438061041,-0.45481747456612803,4048.3516483516482,1852.0146520146518,1.0,6.736353077816491,148.44827586206898,-4.427480916030534,1.9083969465648853,-0.6259541984732824,-0.9190404797601199,0.06746626686656672,-0.46326836581709147,1114.2857142857142,97.05710172291832,31.23984259183053,
1770984077264.2085,4.771739130434782,-5.934782608695652,1.934782608695652,2.8629563135846796,-9.350089766606821,-0.3901855176540993,4073.260073260073,1871.7948717948716,1.0,6.736353077816491,148.44827586206898,-4.33587786259542,3.877862595419847,-0.3969465648854962,-0.9190404797601199,0.06746626686656672,-0.4587706146926537,1089.3772893772893,97.05140743076822,31.23984259183053,
1770984077283.7395,4.771739130434782,-5.9021739130434785,1.9021739130434783,2.817474566128067,-9.309395571514063,-0.44763614602034707,4073.260073260073,1876.923076923077,1.0,6.731247846230423,148.56086461888512,-4.198473282442748,4.061068702290076,-1.1603053435114503,-0.9220389805097451,0.05997001499250375,-0.46476761619190404,1070.3296703296703,97.04286601352028,31.23984259183053,
1770984077303.2708,4.673913043478261,-5.83695652173913,1.8369565217391304,2.7456612806702574,-9.235188509874327,-0.49790544584081387,4065.9340659340655,1876.1904761904761,1.0,6.731247846230423,148.56086461888512,-3.9236641221374042,3.618320610687023,-1.8778625954198473,-0.9205397301349325,0.06446776611694152,-0.46326836581709147,1051.2820512820513,97.04856028888861,31.23984259183053,
1770984077322.802,4.5978260869565215,-5.728260869565217,1.8478260869565217,2.669060442848594,-9.139437462597247,-0.5242369838420108,4073.260073260073,1878.3882783882782,1.0,6.731247846230423,148.56086461888512,-3.32824427480916,1.9236641221374045,-3.312977099236641,-0.9175412293853074,0.07346326836581708,-0.46026986506746626,1044.6886446886447,97.04571314980596,31.23984259183053,
1770984077342.333,4.543478260869565,-5.728260869565217,1.7608695652173914,2.594853381208857,-9.081986834231,-0.5792938360263316,4073.260073260073,1879.120879120879,1.0,6.726142614644356,148.67362428842506,-3.16030534351145,0.030534351145038167,-4.2748091603053435,-0.9220389805097451,0.07496251874062969,-0.46476761619190404,1045.4212454212454,97.04856028888861,31.23984259183053,
1770984077361.864,4.543478260869565,-5.793478260869565,1.717391304347826,2.594853381208857,-9.153800119688809,-0.6271693596648713,4073.260073260073,1879.120879120879,1.0,6.726142614644356,148.67362428842506,-3.2671755725190836,-2.900763358778626,-5.404580152671755,-0.9145427286356821,0.0704647676161919,-0.4662668665667166,1054.212454212454,97.04001888003155,31.23984259183053,
1770984077381.3953,4.608695652173913,-5.956521739130435,1.7282608695652173,2.633153800119689,-9.369239976062238,-0.6702573309395571,4073.260073260073,1879.8534798534797,1.0,6.721037383058288,148.78655526015953,-4.854961832061068,-6.717557251908397,-4.259541984732825,-0.9220389805097451,0.08095952023988005,-0.4737631184407796,1065.9340659340658,97.04286601352028,31.23984259183053,
1770984077400.9265,4.663043478260869,-6.054347826086956,1.7282608695652173,2.6786355475763015,-9.46259724715739,-0.6415320167564332,4064.468864468864,1871.0622710622708,1.0,6.721037383058288,148.78655526015953,-4.595419847328244,-6.916030534351145,-3.2519083969465647,-0.9160419790104948,0.05847076461769115,-0.45727136431784104,1076.923076923077,97.04856028888861,31.23984259183053,
1770984077420.4575,4.663043478260869,-6.043478260869565,1.7065217391304348,2.7025733093955715,-9.469778575703172,-0.6941950927588271,4074.7252747252746,1883.5164835164833,1.0,6.721037383058288,148.78655526015953,-4.65648854961832,-7.007633587786259,-2.045801526717557,-0.9250374812593702,0.06896551724137931,-0.45727136431784104,1084.2490842490843,97.05140743076822,31.23984259183053,
1770984077439.9883,4.695652173913043,-6.043478260869565,1.6304347826086956,2.7097546379413524,-9.464991023339318,-0.7253141831238779,4073.260073260073,1880.5860805860805,1.0,6.721037383058288,148.78655526015953,-5.770992366412213,-6.885496183206107,-1.2213740458015268,-0.9175412293853074,0.05547226386806597,-0.46476761619190404,1084.2490842490843,97.05140743076822,31.23984259183053,
1770984077459.5195,4.782608695652174,-6.043478260869565,1.684782608695652,2.781567923399162,-9.464991023339318,-0.7420706163973668,4064.468864468864,1871.7948717948716,1.0,6.715932151472221,148.89965792474345,-5.969465648854961,-4.870229007633587,-0.8854961832061068,-0.9265367316341829,0.06896551724137931,-0.45577211394302847,1112.8205128205127,97.05140743076822,31.23984259183053,
1770984077479.0508,4.826086956521739,-5.978260869565217,1.7282608695652173,2.8557749850388987,-9.443447037701974,-0.6726511071214841,4073.260073260073,1883.5164835164833,1.0,6.715932151472221,148.89965792474345,-6.381679389312977,-2.8396946564885495,-0.9465648854961831,-0.9235382308845577,0.07346326836581708,-0.4587706146926537,1227.106227106227,97.04286601352028,31.23984259183053,
1770984077498.5818,4.782608695652174,-5.923913043478261,1.8152173913043477,2.8677438659485337,-9.323758228605625,-0.5290245362058648,4073.260073260073,1881.3186813186812,1.0,6.715932151472221,148.89965792474345,-7.312977099236641,-1.083969465648855,-1.3282442748091603,-0.9250374812593702,0.08395802098950525,-0.45577211394302847,1442.4908424908424,97.04286601352028,31.23984259183053,
1770984077518.113,4.771739130434782,-5.913043478260869,1.8152173913043477,2.834230999401556,-9.292639138240574,-0.5218432076600837,4070.32967032967,1879.8534798534797,1.0,6.715932151472221,148.89965792474345,-8.259541984732824,-0.48854961832061067,-2.1221374045801524,-0.9250374812593702,0.06596701649175413,-0.45277361319340326,1716.4835164835163,97.04001888003155,31.23984259183053,
1770984077537.644,4.760869565217392,-5.945652173913043,1.7717391304347825,2.803111909036505,-9.35966487133453,-0.5816876122082585,4074.7252747252746,1886.4468864468863,1.0,6.710826919886152,149.01293267402056,-7.66412213740458,0.24427480916030533,-2.4427480916030535,-0.9205397301349325,0.06296851574212893,-0.4662668665667166,1978.7545787545787,97.04081363324589,31.244867595011602,
1770984077557.175,4.782608695652174,-5.934782608695652,1.8369565217391304,2.827049670855775,-9.347695990424896,-0.5721125074805505,4049.8168498168498,1849.084249084249,1.0,6.710826919886152,149.01293267402056,-6.854961832061068,0.7480916030534351,-2.2748091603053435,-0.9220389805097451,0.06296851574212893,-0.46026986506746626,2147.252747252747,97.04650794929131,31.244867595011602,
1770984077576.7063,4.804347826086956,-5.923913043478261,1.891304347826087,2.827049670855775,-9.330939557151407,-0.4859365649311789,4046.8864468864467,1838.095238095238,1.0,6.710826919886152,149.01293267402056,-6.671755725190839,0.8091603053435115,-2.2748091603053435,-0.9205397301349325,0.06146926536731634,-0.4512743628185907,2191.208791208791,97.04650794929131,31.244867595011602,
1770984077596.2373,4.760869565217392,-5.934782608695652,1.8804347826086956,2.829443447037702,-9.350089766606821,-0.47875523638539796,4073.260073260073,1868.131868131868,1.0,6.705721688300085,149.1263799010278,-6.427480916030534,1.114503816793893,-1.9541984732824427,-0.9325337331334332,0.0704647676161919,-0.4497751124437781,2109.157509157509,97.04935511150951,31.244867595011602,
