Shimmer_A679_TimestampSync_Unix_CAL,Shimmer_A679_Accel_LN_X_CAL,Shimmer_A679_Accel_LN_Y_CAL,Shimmer_A679_Accel_LN_Z_CAL,Shimmer_A679_Accel_WR_X_CAL,Shimmer_A679_Accel_WR_Y_CAL,Shimmer_A679_Accel_WR_Z_CAL,Shimmer_A679_Battery_CAL,Shimmer_A679_Ext_Exp_A15_CAL,Shimmer_A679_GSR_Range_CAL,Shimmer_A679_GSR_Skin_Conductance_CAL,Shimmer_A679_GSR_Skin_Resistance_CAL,Shimmer_A679_Gyro_X_CAL,Shimmer_A679_Gyro_Y_CAL,Shimmer_A679_Gyro_Z_CAL,Shimmer_A679_Mag_X_CAL,Shimmer_A679_Mag_Y_CAL,Shimmer_A679_Mag_Z_CAL,Shimmer_A679_PPG_A13_CAL,Shimmer_A679_Pressure_BMP280_CAL,Shimmer_A679_Temperature_BMP280_CAL,Unnamed: 21
1771002057000.2646,0.4891304347826087,-5.760869565217392,-0.3913043478260869,-1.8886894075403948,-9.20885697187313,-2.9371633752244164,4024.9084249084244,1780.2197802197802,1.0,4.418577937741701,226.31715771230503,-3.0381679389312977,0.030534351145038167,-1.7709923664122136,-0.29385307346326833,0.2518740629685157,-0.33883058470764615,1421.9780219780218,96.98506178508457,34.5262568179518,
1771002057019.7966,0.5,-5.728260869565217,-0.3695652173913043,-1.9126271693596648,-9.220825852782765,-2.9491322561340514,4026.373626373626,1784.6153846153845,1.0,4.413472706155633,226.57894736842107,-3.1755725190839694,-0.33587786259541985,-1.5267175572519083,-0.29385307346326833,0.2593703148425787,-0.3313343328335832,1413.9194139194137,96.9822000820031,34.5262568179518,
1771002057039.3286,0.5,-5.75,-0.3913043478260869,-1.871932974266906,-9.228007181328545,-2.9658886894075405,4010.25641025641,1765.5677655677655,1.0,4.413472706155633,226.57894736842107,-3.633587786259542,0.4580152671755725,-1.129770992366412,-0.29235382308845576,0.26836581709145424,-0.3448275862068965,1403.6630036630036,96.9822000820031,34.5262568179518,
1771002057058.8606,0.4891304347826087,-5.804347826086956,-0.3913043478260869,-1.881508078994614,-9.247157390783961,-2.9682824655894673,4024.9084249084244,1786.080586080586,1.0,4.413472706155633,226.57894736842107,-3.877862595419847,0.8702290076335878,-1.2213740458015268,-0.29535232383808097,0.2773613193403298,-0.3448275862068965,1395.6043956043954,96.9879234909918,34.5262568179518,
1771002057078.3926,0.4891304347826087,-5.815217391304348,-0.3913043478260869,-1.850388988629563,-9.20885697187313,-2.9611011370436864,4024.9084249084244,1791.2087912087911,1.0,4.418577937741701,226.31715771230503,-4.061068702290076,1.8625954198473282,-1.129770992366412,-0.29535232383808097,0.2848575712143928,-0.34182908545727136,1387.5457875457876,96.9822000820031,34.5262568179518,
1771002057097.9246,0.5,-5.826086956521739,-0.3913043478260869,-1.907839616995811,-9.278276481149012,-2.9587073608617596,4021.978021978022,1785.3479853479853,1.0,4.418577937741701,226.31715771230503,-3.8931297709923665,1.83206106870229,-1.0229007633587786,-0.29535232383808097,0.29385307346326833,-0.3403298350824588,1388.278388278388,96.9879234909918,34.5262568179518,
1771002057117.4563,0.5,-5.793478260869565,-0.41304347826086957,-1.886295631358468,-9.247157390783961,-2.9587073608617596,4014.6520146520143,1768.4981684981683,1.0,4.418577937741701,226.31715771230503,-3.7709923664122136,1.1908396946564885,-1.9236641221374045,-0.29535232383808097,0.28785607196401797,-0.33883058470764615,1402.197802197802,96.99078519972481,34.5262568179518,
1771002057136.9883,0.46739130434782605,-5.782608695652174,-0.3913043478260869,-1.8982645122681028,-9.206463195691203,-2.9347695990424896,3998.5347985347985,1742.8571428571427,1.0,4.418577937741701,226.31715771230503,-4.045801526717557,0.7022900763358778,-2.015267175572519,-0.2908545727136432,0.2893553223388306,-0.3403298350824588,1419.7802197802198,96.97933838174741,34.5262568179518,
1771002057156.5205,0.46739130434782605,-5.760869565217392,-0.3913043478260869,-1.9150209455415919,-9.18491921005386,-2.9371633752244164,3995.6043956043954,1733.3333333333333,1.0,4.418577937741701,226.31715771230503,-4.2748091603053435,-0.8396946564885496,-2.3053435114503817,-0.2863568215892054,0.2908545727136432,-0.34782608695652173,1424.9084249084249,96.99364691128359,34.5262568179518,
1771002057176.0525,0.4782608695652174,-5.771739130434782,-0.3804347826086956,-1.8886894075403948,-9.196888090963494,-2.9467384799521246,4023.4432234432234,1770.6959706959706,1.0,4.418577937741701,226.31715771230503,-4.595419847328244,-1.6335877862595418,-2.854961832061069,-0.2983508245877061,0.27586206896551724,-0.33883058470764615,1425.6410256410256,96.9822000820031,34.5262568179518,
1771002057195.5845,0.46739130434782605,-5.782608695652174,-0.3695652173913043,-1.9006582884500298,-9.2327947336924,-2.951526032315978,4008.7912087912086,1755.311355311355,1.0,4.418577937741701,226.31715771230503,-4.442748091603053,-1.3282442748091603,-2.3206106870229006,-0.29535232383808097,0.2638680659670165,-0.34182908545727136,1424.1758241758241,96.9879234909918,34.5262568179518,
