Shimmer_A679_TimestampSync_Unix_CAL,Shimmer_A679_Accel_LN_X_CAL,Shimmer_A679_Accel_LN_Y_CAL,Shimmer_A679_Accel_LN_Z_CAL,Shimmer_A679_Accel_WR_X_CAL,Shimmer_A679_Accel_WR_Y_CAL,Shimmer_A679_Accel_WR_Z_CAL,Shimmer_A679_Battery_CAL,Shimmer_A679_Ext_Exp_A15_CAL,Shimmer_A679_GSR_Range_CAL,Shimmer_A679_GSR_Skin_Conductance_CAL,Shimmer_A679_GSR_Skin_Resistance_CAL,Shimmer_A679_Gyro_X_CAL,Shimmer_A679_Gyro_Y_CAL,Shimmer_A679_Gyro_Z_CAL,Shimmer_A679_Mag_X_CAL,Shimmer_A679_Mag_Y_CAL,Shimmer_A679_Mag_Z_CAL,Shimmer_A679_PPG_A13_CAL,Shimmer_A679_Pressure_BMP280_CAL,Shimmer_A679_Temperature_BMP280_CAL,Unnamed: 21
1771001185014.9524,-6.1521739130434785,5.304347826086956,3.5217391304347827,-9.122681029323758,3.1310592459605027,1.438659485338121,4035.164835164835,1797.8021978021977,1.0,4.770838917180381,209.6067415730337,1.9389312977099236,-2.183206106870229,-5.175572519083969,-0.29985007496251875,-0.13793103448275862,-0.4077961019490255,1803.6630036630036,96.97353243728413,33.727254750259455,
1771001185034.4844,-6.184782608695652,5.282608695652174,3.402173913043478,-9.103530819868341,3.1143028126870136,1.3668461998803112,4013.1868131868127,1776.5567765567764,1.0,4.770838917180381,209.6067415730337,1.7862595419847327,-0.8854961832061068,-4.900763358778626,-0.29985007496251875,-0.1409295352323838,-0.3988005997001499,1764.102564102564,96.97639057466903,33.727254750259455,
1771001185054.0164,-6.304347826086956,5.282608695652174,3.3804347826086953,-9.22561340514662,3.1214841412327945,1.2974266906044285,4038.0952380952376,1801.4652014652013,1.0,4.765733685594314,209.83128012854846,0.3511450381679389,-0.12213740458015267,-3.9083969465648853,-0.3073463268365817,-0.13493253373313344,-0.4032983508245877,1697.4358974358972,96.970674302718,33.727254750259455,
1771001185073.5483,-6.239130434782608,5.326086956521739,3.391304347826087,-9.242369838420107,3.1502094554159186,1.2854578096947935,4036.6300366300366,1813.9194139194137,1.0,4.765733685594314,209.83128012854846,-1.0534351145038168,-0.47328244274809156,-3.0229007633587783,-0.3073463268365817,-0.12893553223388304,-0.41529235382308843,1612.4542124542124,96.970674302718,33.727254750259455,
1771001185093.0803,-6.228260869565217,5.4021739130434785,3.4239130434782608,-9.149012567324954,3.2483542788749253,1.3309395571514062,4035.164835164835,1810.989010989011,1.0,4.770838917180381,209.6067415730337,-2.213740458015267,0.0916030534351145,-2.1374045801526718,-0.3043478260869565,-0.12443778110944527,-0.4122938530734633,1525.2747252747251,96.97353243728413,33.727254750259455,
1771001185112.6123,-6.195652173913043,5.423913043478261,3.434782608695652,-9.146618791143029,3.286654697785757,1.3381208856971873,4010.25641025641,1772.161172161172,1.0,4.765733685594314,209.83128012854846,-4.106870229007633,1.0687022900763359,-1.3129770992366412,-0.2983508245877061,-0.10794602698650674,-0.41379310344827586,1446.153846153846,96.970674302718,33.727254750259455,
1771001185132.1443,-6.217391304347826,5.434782608695652,3.4239130434782608,-9.170556552962298,3.289048473967684,1.3453022142429683,4036.6300366300366,1805.128205128205,1.0,4.765733685594314,209.83128012854846,-5.572519083969466,2.213740458015267,-0.47328244274809156,-0.29535232383808097,-0.13043478260869565,-0.39730134932533734,1395.6043956043954,96.970674302718,33.727254750259455,
1771001185151.6765,-6.260869565217391,5.391304347826087,3.4239130434782608,-9.204069419509276,3.257929383602633,1.3381208856971873,4036.6300366300366,1815.3846153846152,1.0,4.765733685594314,209.83128012854846,-6.549618320610687,1.282442748091603,0.4427480916030534,-0.2983508245877061,-0.1424287856071964,-0.39430284857571213,1383.150183150183,96.96781617097061,33.727254750259455,
1771001185171.2085,-6.315217391304348,5.521739130434782,3.4891304347826084,-9.283064033512867,3.3991621783363253,1.397965290245362,4036.6300366300366,1818.3150183150183,1.0,4.765733685594314,209.83128012854846,-6.7328244274809155,0.7633587786259541,0.4427480916030534,-0.3058470764617691,-0.1394302848575712,-0.4047976011994003,1391.2087912087911,96.96495804204196,33.727254750259455,
1771001185190.7402,-6.260869565217391,5.456521739130435,3.5652173913043477,-9.251944943147816,3.317773788150808,1.5080789946140036,4014.6520146520143,1777.2893772893772,1.0,4.765733685594314,209.83128012854846,-7.145038167938931,-1.6030534351145038,-0.3511450381679389,-0.30134932533733133,-0.12743628185907047,-0.40929535232383807,1410.989010989011,96.970674302718,33.727254750259455,
1771001185210.2722,-6.206521739130435,5.293478260869565,3.4891304347826084,-9.134649910233392,3.1861160981448235,1.412327947336924,4010.25641025641,1763.3699633699632,1.0,4.765733685594314,209.83128012854846,-7.129770992366412,1.1908396946564885,-1.450381679389313,-0.30134932533733133,-0.1394302848575712,-0.41079460269865065,1433.6996336996335,96.970674302718,33.727254750259455,
